entity_head	relation	entity_tail
802	1	4515
1903	1	4515
920	1	3962
2026	1	4187
850	1	13752
1859	1	4407
2730	1	13225
74	1	6887
2721	1	9259
1041	1	9452
2011	1	9452
1263	1	4221
743	1	6887
876	1	7867
2658	1	7697
1208	1	4309
1683	1	11970
1788	1	11401
2759	1	3390
763	1	4112
1868	1	6633
677	1	11791
785	1	6722
2569	1	13225
1479	1	11621
1401	1	4515
2771	1	6887
454	1	3541
1528	1	9901
2860	1	6311
1556	1	3962
103	1	9452
361	1	9901
1726	1	9182
1802	1	8686
734	1	8139
401	1	6449
2338	1	4515
1737	1	8092
2747	1	11970
1941	1	5430
2943	1	8531
697	1	3962
2675	1	5787
2199	1	4309
2318	1	4308
2778	1	6887
1750	1	11791
2883	1	11791
2149	1	3100
1001	1	9452
1744	1	13026
556	1	9443
2909	1	4334
362	1	4334
99	1	13026
122	1	11427
2807	1	3989
430	1	7327
584	1	4515
2546	1	6633
2851	1	4187
1213	1	3021
1771	1	6633
786	1	4334
214	1	6633
543	1	8095
2074	1	7327
1724	1	11791
1600	1	7942
2443	1	9901
2800	1	4029
1844	1	9715
2669	1	4187
1224	1	6887
137	1	11621
2643	1	6633
1016	1	8946
2787	1	3962
311	1	12957
1409	1	12902
2717	1	7215
159	1	6449
1891	1	12902
729	1	7867
1484	1	6633
734	1	6633
2774	1	6887
731	1	11791
357	1	6633
654	1	6656
586	1	5334
1624	1	3390
807	1	4515
2965	1	6887
769	1	11791
2572	1	3962
2464	1	13752
1565	1	3390
364	1	9901
2031	1	6887
2329	1	8104
621	1	6887
1165	1	4187
1110	1	9478
617	1	3390
402	1	6633
184	1	4515
972	1	13133
22	1	7867
282	1	3125
1111	1	6633
294	1	7226
837	1	6887
14	1	3962
110	1	4515
1497	1	13133
779	1	11787
1195	1	13354
2943	1	4928
1721	1	11772
2785	1	11791
2521	1	12976
1755	1	7215
146	1	3541
2831	1	3390
42	1	11970
1949	1	7327
937	1	9901
1771	1	9041
493	1	11787
912	1	3962
1312	1	6633
2812	1	13711
1051	1	6243
2084	1	11791
818	1	8946
143	1	12249
1040	1	5159
773	1	8179
195	1	11189
1766	1	3125
1725	1	13215
636	1	7662
1357	1	7103
1578	1	8686
887	1	9452
1287	1	4515
1704	1	7712
1127	1	6633
1410	1	11791
2924	1	11970
273	1	7329
632	1	4793
2300	1	11156
1465	1	4060
2304	1	11517
2516	1	12358
1242	1	6467
2265	1	13246
1847	1	3989
89	1	3541
1376	1	6887
1111	1	9171
1743	1	8686
1567	1	5702
2439	1	13801
2661	1	3390
683	1	13017
2624	1	11621
1232	1	7327
155	1	8470
196	1	3962
979	1	3962
2806	1	3962
1501	1	12947
1677	1	5334
2783	1	11791
2227	1	9645
578	1	8768
307	1	9452
2895	1	4334
2383	1	13752
1547	1	3125
104	1	3989
1355	1	6887
405	1	9452
1201	1	5334
1651	1	11427
849	1	6887
2135	1	5589
168	1	4698
1365	1	6887
1279	1	6633
780	1	6887
301	1	4060
611	1	13801
2599	1	11291
1317	1	4515
2151	1	8095
539	1	8946
2957	1	5693
870	1	4860
1110	1	13584
287	1	4515
1639	1	6633
1251	1	6633
1171	1	8686
1535	1	9208
1245	1	6887
1454	1	11791
1485	1	4029
2914	1	6887
953	1	6887
1760	1	11970
2463	1	10513
315	1	3962
1661	1	8946
818	1	8946
742	1	4515
2162	1	6887
336	1	11427
1201	1	4515
2537	1	6633
338	1	4515
1118	1	4221
2238	1	7623
219	1	3182
1203	1	3962
2843	1	8946
2362	1	11970
1488	1	3541
552	1	3390
1475	1	11791
782	1	4308
1977	1	6887
1565	1	3390
1207	1	8104
1280	1	4112
1763	1	4515
2818	1	6887
267	1	5334
1646	1	11338
1475	1	7329
434	1	11791
227	1	11931
2565	1	10658
223	1	4515
2711	1	3962
936	1	7329
1903	1	7327
69	1	6633
671	1	3019
583	1	8946
2928	1	5542
774	1	13801
1099	1	13133
1774	1	9431
1133	1	9901
821	1	6887
457	1	13801
2213	1	7327
679	1	4515
1552	1	3962
1093	1	6633
1470	1	6887
1506	1	11472
614	1	4515
198	1	7019
1498	1	5289
1264	1	4308
1857	1	11624
353	1	10302
73	1	7327
1855	1	5289
1864	1	11970
297	1	6887
1663	1	4515
2158	1	9901
1387	1	3390
1170	1	8470
2580	1	10468
1468	1	5420
1002	1	9452
1169	1	10942
1401	1	4309
1693	1	11791
428	1	6887
2144	1	6887
713	1	11567
1091	1	13008
2062	1	10414
2601	1	8092
1759	1	11427
1188	1	13801
1447	1	10151
1259	1	5634
403	1	3541
1301	1	6887
2125	1	9452
2691	1	7226
2010	1	11787
1614	1	5334
824	1	9901
2320	1	9901
673	1	9443
278	1	11970
2827	1	4221
2948	1	3962
441	1	8531
2139	1	9443
2312	1	6633
925	1	13801
1931	1	12324
2856	1	4187
243	1	5334
7	1	9901
2875	1	5334
2775	1	9452
138	1	3962
1581	1	11517
1856	1	3541
1294	1	9452
422	1	9326
2090	1	11931
581	1	4515
951	1	6887
523	1	11791
2198	1	7329
1890	1	7226
1917	1	7712
2215	1	3962
1946	1	3541
1996	1	9478
1557	1	8139
91	1	9901
210	1	8092
2198	1	11791
2624	1	8092
772	1	6938
1722	1	4112
1572	1	11621
1169	1	11427
2286	1	4187
1584	1	4334
1190	1	3182
1888	1	11791
1270	1	7942
1984	1	13801
2906	1	11791
1149	1	5289
1740	1	4515
272	1	9901
1870	1	4308
2668	1	10658
210	1	6887
1975	1	6887
721	1	9233
2269	1	12902
376	1	9901
950	1	9901
78	1	6887
1673	1	11791
545	1	3541
1	1	13441
111	1	9431
2845	1	8946
85	1	9901
1011	1	7019
1783	1	11270
758	1	13239
1680	1	10302
2897	1	9443
1389	1	3962
108	1	9901
1534	1	11970
508	1	4221
293	1	13801
2036	1	5334
110	1	3962
668	1	9901
712	1	12595
2975	1	3962
1623	1	4334
1327	1	9901
2608	1	5334
1092	1	4515
1479	1	6887
1156	1	11365
1675	1	4515
1268	1	8815
6	1	4515
290	1	4334
1662	1	7662
866	1	4515
1508	1	9452
177	1	3989
1038	1	7103
1231	1	4187
2438	1	10171
193	1	11970
1407	1	4308
195	1	13801
564	1	6982
1366	1	11791
2302	1	11517
1363	1	4038
1601	1	6887
1112	1	13008
584	1	5334
2314	1	5334
689	1	10294
2273	1	9259
1022	1	8946
2174	1	8686
763	1	4515
239	1	9901
262	1	5634
2758	1	11517
2459	1	6887
1084	1	3962
348	1	11791
89	1	6224
1983	1	13801
423	1	7329
112	1	5334
600	1	7753
1583	1	6887
2112	1	4515
589	1	4187
622	1	6449
1128	1	13752
1092	1	5334
365	1	5334
536	1	13801
1841	1	4515
0	1	9901
2064	1	11517
1144	1	5289
1301	1	9901
882	1	11427
2690	1	13801
2554	1	4515
1569	1	11472
2655	1	5334
2051	1	5702
2671	1	9901
1805	1	11427
889	1	6858
1394	1	11787
62	1	9452
593	1	8946
1331	1	6887
21	1	4515
1299	1	4187
1195	1	9436
2632	1	5420
2168	1	3962
1121	1	4187
800	1	3390
2758	1	9901
1131	1	9452
1151	1	9431
2420	1	4515
1344	1	6633
1350	1	13801
883	1	11791
2498	1	5334
331	1	7019
864	1	13801
2691	1	7327
287	1	7327
2850	1	10658
258	1	6722
698	1	7623
1299	1	3390
1442	1	11781
2294	1	8470
1362	1	11791
1865	1	3962
334	1	6633
1333	1	3390
2591	1	7327
1222	1	7867
473	1	8946
1052	1	8946
2982	1	11270
181	1	3962
324	1	11401
2694	1	4221
2662	1	4515
1844	1	7226
1989	1	10513
1268	1	11931
1875	1	4515
273	1	3390
397	1	9402
2682	1	3962
439	1	4629
2885	1	10658
2500	1	3390
1019	1	9452
1930	1	11791
425	1	3020
645	1	6633
2554	1	5334
385	1	4515
849	1	6887
702	1	8946
105	1	3479
143	1	9901
140	1	11621
126	1	3962
1066	1	5334
2716	1	7128
1998	1	3962
1199	1	6982
1914	1	13133
79	1	11791
1682	1	11621
2033	1	5334
465	1	3541
381	1	13801
2605	1	6633
2451	1	5334
1568	1	3390
2138	1	4029
316	1	13762
1574	1	8946
2794	1	8946
1903	1	4538
221	1	6887
346	1	4308
2306	1	6311
2409	1	9901
1778	1	7942
1015	1	4309
964	1	4308
255	1	4515
665	1	3962
716	1	9901
2923	1	7753
586	1	3100
1739	1	3962
1473	1	13801
632	1	3390
1129	1	11791
2587	1	7128
325	1	6722
2030	1	6633
267	1	4515
1798	1	4515
1223	1	8092
294	1	4515
1809	1	11781
2642	1	6224
2019	1	13801
2405	1	11680
1647	1	7320
87	1	4029
735	1	8946
1126	1	9452
91	1	11517
2247	1	4334
2960	1	3541
563	1	4221
17	1	3962
1621	1	6633
553	1	11791
2564	1	9901
1760	1	11517
2925	1	4515
160	1	9901
725	1	3962
1510	1	3962
1966	1	4341
2307	1	3390
708	1	11743
512	1	3541
808	1	6722
2123	1	3182
2863	1	3962
1456	1	3962
2404	1	3390
957	1	7616
1342	1	5289
546	1	6722
686	1	4308
240	1	11791
1932	1	11791
1562	1	8470
502	1	6633
202	1	11791
737	1	6887
1243	1	6449
2927	1	9452
2370	1	4515
1210	1	11427
753	1	11791
336	1	3390
2624	1	9032
1690	1	4221
1212	1	3390
998	1	11791
2216	1	8946
490	1	11791
162	1	13801
703	1	4515
758	1	4308
2045	1	11270
21	1	11931
58	1	13225
1481	1	11624
2740	1	6887
1939	1	9452
782	1	4308
149	1	9431
2325	1	13354
1781	1	6633
1851	1	13354
2304	1	9901
2887	1	11880
2363	1	11291
850	1	4515
1055	1	8149
815	1	6633
996	1	4221
85	1	7942
2532	1	6887
222	1	6887
792	1	4334
70	1	10302
1717	1	6224
1617	1	11931
956	1	8946
2128	1	3541
1566	1	11970
1349	1	4515
779	1	8092
2016	1	13135
2342	1	11931
1247	1	11970
2081	1	8712
2748	1	7037
556	1	11270
9	1	11970
920	1	13801
971	1	11970
1732	1	8946
347	1	6717
2422	1	9901
388	1	5879
1436	1	6656
2151	1	6311
129	1	6887
1738	1	4515
1742	1	4308
1390	1	6633
247	1	3541
1577	1	11624
458	1	4029
1636	1	11772
869	1	3100
251	1	6887
2898	1	11657
1066	1	4515
2121	1	9452
669	1	13008
459	1	8470
763	1	9402
2340	1	7215
1080	1	6887
1933	1	4793
2004	1	11781
2938	1	3989
2534	1	3390
46	1	4211
1305	1	3962
2817	1	9452
1248	1	11931
1081	1	9901
2244	1	10200
2806	1	11970
170	1	11427
2177	1	11567
1051	1	6887
1332	1	11970
2033	1	9715
2067	1	5945
68	1	9901
1757	1	4221
812	1	6633
1282	1	4515
1544	1	6633
2833	1	4060
2262	1	11781
2745	1	3541
55	1	3962
113	1	6887
1945	1	3019
1247	1	4309
1442	1	5159
1066	1	9715
349	1	10645
583	1	4060
2970	1	7103
2263	1	9901
707	1	8104
1561	1	9452
1428	1	11791
666	1	8703
1586	1	6887
2352	1	3708
637	1	3504
1235	1	4515
1892	1	4187
1393	1	9452
2313	1	4515
514	1	11931
2230	1	8946
275	1	6633
739	1	11970
1211	1	4999
655	1	8470
295	1	11791
2249	1	3390
1398	1	3390
2226	1	11970
1837	1	11970
2032	1	5334
674	1	8095
176	1	3962
1964	1	4221
2067	1	5945
1896	1	3125
1504	1	11970
63	1	13801
624	1	4334
2673	1	7019
434	1	7329
594	1	5945
1728	1	3962
1457	1	5289
726	1	3541
358	1	6633
2435	1	9724
754	1	4308
2457	1	8092
244	1	4029
420	1	4029
459	1	13801
2166	1	4515
2835	1	3962
2371	1	9901
2183	1	13133
292	1	7662
1542	1	4308
2857	1	3390
487	1	3962
1252	1	9256
1763	1	11931
1460	1	3100
2565	1	6722
400	1	3962
2028	1	5634
2466	1	11970
2205	1	11156
1681	1	6887
2765	1	10302
811	1	5289
1103	1	4515
2377	1	10553
533	1	6887
2913	1	8946
1600	1	9452
1516	1	3962
314	1	8946
2327	1	4309
2385	1	9452
2878	1	13801
2379	1	11427
1070	1	3962
2454	1	8946
1594	1	9645
2680	1	6887
616	1	7327
1242	1	9901
2967	1	9431
976	1	13354
2349	1	7867
244	1	4515
2323	1	6633
1150	1	9901
1094	1	9256
840	1	4060
1316	1	3962
1972	1	7305
1806	1	7327
2042	1	10722
850	1	11427
2504	1	13358
1213	1	11791
2841	1	6633
1486	1	3962
289	1	4309
1835	1	3962
616	1	5420
1111	1	4928
1981	1	3390
29	1	11401
2825	1	4309
1234	1	10151
1580	1	11472
1498	1	7662
766	1	5334
850	1	7327
2567	1	4515
2211	1	9901
117	1	5116
830	1	11624
2781	1	6722
2025	1	13239
1620	1	13801
2028	1	3962
340	1	9452
525	1	8092
2556	1	12976
678	1	7867
959	1	3541
1275	1	7128
867	1	9901
2455	1	6887
2417	1	11970
983	1	11791
2978	1	4334
15	1	13801
1105	1	3962
134	1	3962
122	1	11970
367	1	3541
843	1	13801
1232	1	4515
1154	1	9452
1887	1	7942
1779	1	4515
2283	1	4187
1184	1	4334
1772	1	4187
61	1	6633
1035	1	3541
2469	1	9715
1184	1	12812
1098	1	5334
936	1	11970
310	1	4793
2038	1	5334
2155	1	11517
2928	1	11621
427	1	9208
2237	1	4515
2568	1	10112
1187	1	9901
1216	1	4060
1382	1	11791
1757	1	7942
644	1	7329
742	1	5334
1274	1	11791
2077	1	6887
931	1	3541
2376	1	6887
1009	1	11621
853	1	3962
2879	1	4334
1424	1	6311
292	1	8946
2405	1	6633
1164	1	4334
954	1	13354
1948	1	6887
2848	1	6012
1252	1	6311
110	1	3962
2964	1	13519
2472	1	6887
1281	1	6887
2462	1	7305
1158	1	13801
1810	1	6964
168	1	4308
2345	1	13246
1729	1	11567
1117	1	11791
2034	1	3962
2656	1	4221
2946	1	13801
420	1	3100
2109	1	3962
2285	1	12812
1905	1	11791
1061	1	6887
934	1	4309
794	1	3962
814	1	3962
2822	1	11427
1282	1	3100
1740	1	11931
444	1	9901
86	1	3962
2009	1	13666
2609	1	7226
2035	1	3962
834	1	6633
173	1	6633
882	1	8712
2531	1	9259
776	1	4515
255	1	11931
1206	1	4586
2827	1	11427
634	1	11931
1331	1	9562
779	1	11621
2277	1	4515
2368	1	11791
389	1	6633
789	1	3541
2066	1	3962
2576	1	11791
2154	1	3715
1377	1	6656
480	1	3541
598	1	5334
2111	1	6887
1211	1	11931
2571	1	11791
144	1	9259
1807	1	8946
825	1	3100
2734	1	13801
2530	1	11791
2689	1	6887
2898	1	10302
1214	1	9645
877	1	4515
2081	1	11427
2853	1	7327
1269	1	9901
494	1	11189
11	1	11791
2504	1	10171
2106	1	11427
641	1	6633
43	1	11787
1613	1	9182
2937	1	4515
1981	1	10526
2597	1	10791
35	1	3989
2383	1	3962
517	1	11791
2286	1	11781
2393	1	8470
890	1	11931
2315	1	4515
1430	1	4103
2671	1	4309
1054	1	6633
433	1	13409
2122	1	4860
2928	1	10942
1942	1	3962
1456	1	13225
1095	1	7329
742	1	11621
1846	1	6633
978	1	9901
214	1	4085
1581	1	3541
1553	1	11970
1242	1	3086
1723	1	6633
2469	1	4515
1041	1	10509
1074	1	3962
2982	1	6864
2142	1	11970
29	1	9208
371	1	9901
385	1	11931
2827	1	11621
2425	1	8554
1482	1	11427
1660	1	4334
2377	1	13752
855	1	11970
2504	1	11517
1788	1	3541
884	1	11787
2824	1	4309
1711	1	6612
2846	1	9452
1180	1	13225
1140	1	6887
1802	1	8946
2334	1	4334
2574	1	6633
2102	1	3962
2851	1	11270
1042	1	5702
1751	1	12812
1146	1	4334
2418	1	2990
852	1	9901
2316	1	3100
1732	1	13246
1836	1	3962
1587	1	5334
595	1	3541
812	1	5589
740	1	6633
431	1	5334
421	1	6887
2771	1	6887
1067	1	9901
1009	1	13801
100	1	9505
2041	1	9041
886	1	4515
2677	1	4187
1062	1	3390
1489	1	3989
2900	1	11880
2240	1	11791
820	1	4187
2425	1	8531
2110	1	9208
2369	1	5702
119	1	6633
738	1	7867
898	1	4515
2313	1	11931
1737	1	6887
432	1	13801
1392	1	6633
2784	1	8470
1374	1	7226
1191	1	6633
744	1	4515
598	1	4515
662	1	3962
2923	1	3541
1145	1	8946
2691	1	4515
1205	1	3962
2604	1	11791
2389	1	9505
987	1	11931
16	1	9452
1241	1	12957
739	1	6467
1396	1	11791
514	1	7852
1047	1	6633
2928	1	7103
494	1	13801
773	1	8946
978	1	11517
1120	1	7327
2718	1	11970
479	1	9901
245	1	7019
1743	1	4334
75	1	7874
1386	1	11791
23	1	11931
1278	1	3962
587	1	4334
484	1	4515
1032	1	9452
652	1	5289
2431	1	4187
294	1	7327
1715	1	11791
2346	1	13801
467	1	6633
1837	1	2990
1091	1	6633
2865	1	4515
2669	1	3390
2702	1	6964
2966	1	9452
276	1	3390
215	1	13801
250	1	6633
2605	1	11274
546	1	6887
1812	1	7019
2606	1	4187
2195	1	13752
1433	1	7623
2384	1	11791
1674	1	7327
825	1	4029
1828	1	9901
2852	1	11567
2054	1	3962
1420	1	7019
2237	1	11931
1881	1	7019
1738	1	11931
2589	1	11791
496	1	11156
1005	1	6887
882	1	11931
365	1	5430
1551	1	9901
877	1	5334
783	1	6887
1262	1	3100
1824	1	11791
1380	1	4221
1716	1	11970
597	1	6633
2004	1	8946
1173	1	3541
816	1	4308
2067	1	5945
554	1	4334
542	1	11791
1432	1	6887
1568	1	3390
2174	1	9431
2507	1	3962
2479	1	10645
1397	1	11270
2389	1	11791
2563	1	6633
293	1	11791
1326	1	11791
2300	1	10200
1530	1	6887
2591	1	4187
318	1	11791
1404	1	10658
474	1	11931
2252	1	4187
1917	1	6633
1517	1	13801
659	1	13215
33	1	8946
1289	1	3962
280	1	6887
2158	1	11367
1142	1	11401
205	1	9208
79	1	8217
594	1	4060
518	1	8946
2862	1	8179
777	1	3479
1439	1	4309
2964	1	3962
2230	1	12819
2892	1	6887
2662	1	5334
2957	1	13801
494	1	9452
2095	1	4515
2818	1	11621
1629	1	4221
2943	1	7103
1838	1	13354
1234	1	11970
188	1	3541
809	1	13801
2878	1	6656
1362	1	7329
1533	1	9645
2107	1	8946
1986	1	9452
2972	1	8946
477	1	8470
2364	1	3541
971	1	11291
1181	1	12519
408	1	11931
2654	1	11931
684	1	8946
939	1	6887
153	1	8470
1529	1	6887
2152	1	9901
967	1	5334
2390	1	12519
2875	1	4515
1340	1	6887
82	1	9452
1561	1	6612
948	1	11970
441	1	11880
2204	1	6887
2256	1	13026
352	1	5334
1455	1	11791
1302	1	6633
1215	1	3962
2290	1	6887
1261	1	6633
656	1	13801
2139	1	13354
2341	1	11787
1719	1	6887
560	1	11791
2761	1	8946
1667	1	8946
2781	1	6633
2791	1	10824
967	1	4515
167	1	6633
1617	1	7226
2270	1	11791
6	1	7226
2634	1	7329
1881	1	6633
627	1	7329
1503	1	4060
1890	1	11931
2377	1	8946
1686	1	6887
2319	1	4085
809	1	9452
1175	1	6633
1269	1	9295
2375	1	7753
703	1	8946
209	1	9901
2148	1	6887
1757	1	11427
1452	1	3182
2257	1	9901
2261	1	6633
1795	1	9478
2607	1	3962
796	1	6656
450	1	4928
1179	1	4221
1423	1	11772
715	1	9452
1833	1	3390
428	1	13711
2421	1	12519
2504	1	11680
2970	1	3390
2284	1	8686
827	1	4515
1803	1	10151
1793	1	11970
1457	1	3962
1116	1	11970
28	1	4629
1236	1	9901
34	1	3962
2896	1	11970
2709	1	11931
2349	1	7867
2116	1	5945
1766	1	3962
1558	1	6633
2012	1	6633
698	1	4334
2335	1	5334
2133	1	11427
265	1	8946
1421	1	11743
2418	1	9901
591	1	6887
2740	1	7712
1066	1	7226
2328	1	13801
396	1	5334
2770	1	5061
655	1	6887
150	1	11791
2581	1	6243
2330	1	3962
2601	1	6887
2150	1	7327
2261	1	12039
1969	1	3962
707	1	8553
1319	1	6633
669	1	9901
2348	1	11189
2153	1	4060
77	1	7867
2919	1	5289
2166	1	5334
2889	1	6887
1635	1	8686
873	1	6633
2055	1	9452
2876	1	6887
1284	1	3504
905	1	5334
2464	1	11249
457	1	8092
570	1	5787
2042	1	5230
1008	1	6887
2582	1	11791
846	1	5778
2006	1	9452
711	1	13801
2506	1	3390
649	1	8703
1762	1	9901
1847	1	11970
1767	1	11791
454	1	8703
507	1	3541
944	1	11791
644	1	4221
2151	1	11970
2196	1	6887
2890	1	4860
31	1	11791
1134	1	13801
485	1	6722
1580	1	5620
925	1	6656
330	1	3962
123	1	12819
2181	1	4060
2540	1	4187
610	1	11791
2101	1	3390
233	1	6497
2945	1	9901
1374	1	7327
1534	1	11970
2519	1	9901
52	1	11970
1350	1	13801
392	1	4999
963	1	3541
1113	1	6311
2645	1	5702
2842	1	7712
108	1	4498
1656	1	6633
2802	1	6633
1820	1	4515
1978	1	11791
1120	1	4515
142	1	9452
2366	1	7226
204	1	11931
1367	1	11970
1636	1	4221
2981	1	3962
2872	1	11970
1877	1	8946
1698	1	8139
746	1	4334
2897	1	4334
277	1	8470
1394	1	12228
808	1	6887
2894	1	6722
719	1	6311
1884	1	5289
1875	1	5334
513	1	13801
1402	1	13801
621	1	11791
1027	1	6887
1114	1	9182
1440	1	4221
1479	1	8092
1789	1	11791
594	1	8946
2503	1	11970
940	1	7226
47	1	6633
1242	1	5879
2282	1	4221
27	1	5289
2902	1	6887
1102	1	3390
2283	1	3390
426	1	5702
1081	1	11517
2510	1	3962
2434	1	5430
2128	1	11401
1858	1	11970
2666	1	11791
1916	1	3755
323	1	9478
460	1	4538
2309	1	5334
1100	1	11338
466	1	4309
1435	1	9208
2035	1	11931
217	1	7226
926	1	11791
833	1	9208
1492	1	3962
763	1	7327
1329	1	9901
1559	1	7697
1272	1	6864
2273	1	6864
354	1	3390
46	1	7157
1245	1	11006
1033	1	8946
1104	1	6722
1672	1	8946
433	1	3962
2454	1	3962
1910	1	11156
100	1	8703
2763	1	7103
1988	1	13801
108	1	12121
744	1	11931
1822	1	11517
848	1	3962
1076	1	5334
1419	1	9208
1082	1	6887
2944	1	5334
426	1	4308
2074	1	13752
888	1	11427
281	1	8946
2360	1	11517
229	1	7037
279	1	8470
2209	1	11791
2647	1	8946
2262	1	12523
2960	1	6864
2707	1	4515
639	1	7327
38	1	7662
781	1	4309
1586	1	4308
430	1	4515
580	1	6887
935	1	6633
2619	1	6887
415	1	11791
2530	1	11791
1118	1	11427
1514	1	6633
810	1	9901
2672	1	9901
31	1	5420
1317	1	5334
980	1	8092
1992	1	13801
204	1	11189
515	1	6887
1465	1	7852
626	1	8470
684	1	4515
1677	1	5430
1329	1	4309
2503	1	3962
1697	1	8686
2936	1	4334
1774	1	9478
2319	1	4515
1142	1	3541
184	1	11931
2191	1	6982
1937	1	13354
1808	1	9452
1527	1	4187
1445	1	11791
1652	1	4334
166	1	3390
2618	1	11970
2910	1	3390
1697	1	11427
900	1	9208
1124	1	3962
2075	1	3390
187	1	8946
90	1	13801
2443	1	6467
40	1	7327
1547	1	6887
252	1	10513
2688	1	8946
1862	1	8946
401	1	13801
1539	1	10526
1880	1	11401
2587	1	8470
455	1	8238
1401	1	5334
743	1	10721
541	1	11791
1619	1	11189
2208	1	3390
661	1	5835
258	1	6887
1934	1	10414
2410	1	3962
1879	1	3962
984	1	9452
1419	1	11417
2103	1	7327
933	1	13801
2849	1	13762
83	1	3962
140	1	11970
616	1	4538
2160	1	6633
1993	1	9208
1223	1	9901
1221	1	4112
165	1	9901
2412	1	6633
2229	1	11472
1048	1	8092
1517	1	9452
1626	1	3962
612	1	3541
2361	1	7226
1457	1	11772
1932	1	13239
1257	1	3962
2816	1	6887
1426	1	10112
2712	1	7721
1091	1	13801
1132	1	9901
1840	1	6887
2819	1	4221
197	1	5334
2878	1	11189
2948	1	7103
1491	1	3390
703	1	5620
1549	1	9222
2042	1	6311
483	1	6887
2477	1	5334
993	1	3100
2003	1	6311
4	1	3962
2545	1	13801
900	1	7532
225	1	13801
837	1	13246
633	1	3390
1949	1	4515
885	1	4060
692	1	11791
2495	1	8946
268	1	9452
647	1	4047
2135	1	11791
619	1	10513
1707	1	3962
450	1	2990
2807	1	13761
2265	1	6467
488	1	11517
633	1	5620
2475	1	7942
393	1	11880
1630	1	13354
1405	1	6887
1404	1	6887
424	1	11970
197	1	4515
1693	1	7329
620	1	8946
308	1	9452
1455	1	6243
2499	1	6633
728	1	6887
693	1	11791
1662	1	6378
1557	1	6633
742	1	7662
2364	1	8703
2280	1	6487
1063	1	4187
1549	1	4515
1811	1	4187
2436	1	6633
159	1	8712
924	1	5334
2736	1	5634
53	1	10301
281	1	4060
2695	1	13752
2471	1	6887
674	1	7327
2369	1	5702
834	1	3504
2435	1	11791
2113	1	6633
2737	1	7226
2264	1	6633
2060	1	8139
24	1	9208
1125	1	9901
235	1	10151
1123	1	8946
2222	1	4221
1890	1	4515
317	1	13801
1497	1	3390
1999	1	3541
235	1	6633
652	1	10942
1450	1	3962
851	1	13801
260	1	9452
1120	1	7226
2961	1	6887
1480	1	7867
2301	1	9645
1128	1	3541
1472	1	3541
1294	1	11791
2195	1	4515
2079	1	11791
519	1	7329
2836	1	11791
1451	1	3390
1612	1	11621
1322	1	5430
930	1	9901
2116	1	4615
1862	1	11270
2812	1	9901
2275	1	13801
1045	1	4515
2279	1	13801
422	1	11621
690	1	3351
2231	1	6887
285	1	11970
1262	1	5334
2720	1	9452
2336	1	4157
1557	1	10151
2385	1	13801
971	1	11427
10	1	9452
92	1	11791
2811	1	5334
714	1	4029
137	1	8092
2920	1	8946
1826	1	9182
2916	1	11970
2850	1	4334
57	1	3962
2093	1	11517
1821	1	4515
476	1	9041
630	1	3541
157	1	6487
1873	1	11791
303	1	11791
622	1	3962
513	1	3127
1417	1	3390
2504	1	13801
2842	1	6633
2086	1	11970
1973	1	3390
38	1	6378
2002	1	11791
1607	1	3962
838	1	6633
2720	1	10791
914	1	6633
1044	1	5334
1706	1	3962
1444	1	10468
1155	1	11791
2117	1	11880
1943	1	9901
517	1	7329
2697	1	3390
2096	1	10645
742	1	8686
1101	1	9901
503	1	6633
1036	1	11791
738	1	7867
2311	1	13133
1279	1	6633
1298	1	11970
1801	1	3390
2526	1	5061
253	1	11624
2090	1	4515
885	1	12176
2341	1	13017
1119	1	6887
1094	1	5620
860	1	6633
1594	1	4060
2809	1	3390
2400	1	8531
1964	1	11772
1913	1	5702
2928	1	11621
1047	1	13164
2729	1	11291
1020	1	9452
890	1	6717
1911	1	4187
2383	1	13519
608	1	11365
2379	1	3962
1650	1	9452
687	1	11970
1579	1	11517
1014	1	4334
1573	1	6633
941	1	4047
605	1	4060
1048	1	6887
2535	1	4515
2751	1	3019
1181	1	11791
1804	1	6887
2559	1	9208
1987	1	8946
1920	1	11791
2661	1	12595
551	1	4112
1165	1	5159
2468	1	11791
215	1	13801
713	1	6612
336	1	11427
1110	1	4221
2516	1	6378
1483	1	10977
1399	1	11427
307	1	6656
748	1	13519
1097	1	8470
1364	1	8946
213	1	6887
2237	1	13801
2426	1	4187
1612	1	11791
2787	1	6633
2331	1	3541
2861	1	4783
2020	1	11791
885	1	3443
2451	1	4515
411	1	6887
1304	1	4515
1708	1	13133
2973	1	6722
1445	1	8703
38	1	9645
386	1	6633
1941	1	13752
2695	1	5334
2383	1	3351
2653	1	3962
2717	1	8179
1009	1	11401
1260	1	5702
1331	1	3086
1333	1	13164
664	1	6633
683	1	3541
1857	1	6887
1292	1	13801
477	1	9443
2586	1	9478
1537	1	11880
1028	1	6887
1897	1	13133
1315	1	3541
1161	1	3962
2627	1	3390
2823	1	6633
2195	1	7327
1394	1	6887
1832	1	8470
1480	1	7867
154	1	3962
2531	1	6722
2289	1	3962
1273	1	9452
2957	1	13801
1222	1	7867
1438	1	3390
2772	1	3962
2838	1	13801
1414	1	3962
2824	1	11791
1188	1	3390
2739	1	11791
2563	1	7753
1252	1	7128
1183	1	10200
312	1	3013
2551	1	9041
2813	1	10645
451	1	9452
2215	1	9724
2399	1	9452
844	1	9715
1345	1	4029
826	1	5702
